severity,category,jira_key,schedule_key,project_key,issue_type,summary,field,old_value,new_value,color,message,reviewer_action,source_row,planning_date,planning_bucket
Info,AddedEpic,PLAT-4014,PLAT-4014,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 15,Rollup Key,,Shared Services 2026,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,177,2026-05-25,Immediate
Info,AddedEpic,PLAT-4014,PLAT-4014,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 15,Resource Group,,Platform Engineering,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,177,2026-05-25,Immediate
Info,AddedEpic,PLAT-4014,PLAT-4014,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 15,Fix Version,,Shared Services 2026,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,177,2026-05-25,Immediate
Info,AddedEpic,PLAT-4014,PLAT-4014,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 15,% Complete,,53,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,177,2026-05-25,Immediate
Info,AddedEpic,PLAT-4014,PLAT-4014,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 15,Total Story Points,,19,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,177,2026-05-25,Immediate
Info,AddedEpic,PLAT-4014,PLAT-4014,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 15,Completed Story Points,,10,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,177,2026-05-25,Immediate
Info,AddedEpic,PLAT-4014,PLAT-4014,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 15,Logged Hours,,15,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,177,2026-05-25,Immediate
Info,AddedEpic,PLAT-4014,PLAT-4014,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 15,Story Point Ratio,,17.78,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,177,2026-05-25,Immediate
Info,AddedEpic,PLAT-4014,PLAT-4014,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 15,Jira Target Start,,2026-06-15,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,177,2026-05-25,Immediate
Info,AddedEpic,PLAT-4014,PLAT-4014,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 15,Jira Target End,,2026-08-10,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,177,2026-05-25,Immediate
Info,AddedEpic,PLAT-4014,PLAT-4014,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 15,Predecessors,,PLAT-4013,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,177,2026-05-25,Immediate
Info,AddedEpic,PLAT-4005,PLAT-4005,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 06,Name,,Scale Rows - Platform Services - Environment provisioning wave 06,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,179,2026-05-25,Immediate
Info,AddedEpic,PLAT-4005,PLAT-4005,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 06,Rollup Key,,Shared Services 2026,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,179,2026-05-25,Immediate
Info,AddedEpic,PLAT-4005,PLAT-4005,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 06,Resource Group,,Platform Engineering,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,179,2026-05-25,Immediate
Info,AddedEpic,PLAT-4005,PLAT-4005,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 06,Fix Version,,Shared Services 2026,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,179,2026-05-25,Immediate
Info,AddedEpic,PLAT-4005,PLAT-4005,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 06,% Complete,,50,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,179,2026-05-25,Immediate
Info,AddedEpic,PLAT-4005,PLAT-4005,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 06,Total Story Points,,22,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,179,2026-05-25,Immediate
Info,AddedEpic,PLAT-4005,PLAT-4005,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 06,Completed Story Points,,11,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,179,2026-05-25,Immediate
Info,AddedEpic,PLAT-4005,PLAT-4005,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 06,Logged Hours,,12.5,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,179,2026-05-25,Immediate
Info,AddedEpic,PLAT-4005,PLAT-4005,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 06,Story Point Ratio,,17.6,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,179,2026-05-25,Immediate
Info,AddedEpic,PLAT-4005,PLAT-4005,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 06,Jira Target Start,,2026-10-05,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,179,2026-05-25,Immediate
Info,AddedEpic,PLAT-4005,PLAT-4005,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 06,Jira Target End,,2026-11-02,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,179,2026-05-25,Immediate
Info,AddedEpic,PLAT-4005,PLAT-4005,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 06,Predecessors,,PLAT-4004,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,179,2026-05-25,Immediate
Info,AddedEpic,PLAT-4024,PLAT-4024,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 25,Name,,Scale Rows - Platform Services - Kubernetes platform upgrade wave 25,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,183,2026-06-01,Immediate
Info,AddedEpic,PLAT-4024,PLAT-4024,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 25,Rollup Key,,Platform Q1,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,183,2026-06-01,Immediate
Info,AddedEpic,PLAT-4024,PLAT-4024,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 25,Resource Group,,Platform Engineering,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,183,2026-06-01,Immediate
Info,AddedEpic,PLAT-4024,PLAT-4024,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 25,Fix Version,,Platform Q1,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,183,2026-06-01,Immediate
Info,AddedEpic,PLAT-4024,PLAT-4024,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 25,% Complete,,32,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,183,2026-06-01,Immediate
Info,AddedEpic,PLAT-4024,PLAT-4024,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 25,Total Story Points,,19,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,183,2026-06-01,Immediate
Info,AddedEpic,PLAT-4024,PLAT-4024,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 25,Completed Story Points,,6,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,183,2026-06-01,Immediate
Info,AddedEpic,PLAT-4024,PLAT-4024,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 25,Logged Hours,,15.5,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,183,2026-06-01,Immediate
Info,AddedEpic,PLAT-4024,PLAT-4024,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 25,Story Point Ratio,,5.33,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,183,2026-06-01,Immediate
Info,AddedEpic,PLAT-4024,PLAT-4024,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 25,Jira Target Start,,2026-08-24,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,183,2026-06-01,Immediate
Info,AddedEpic,PLAT-4024,PLAT-4024,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 25,Jira Target End,,2026-10-19,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,183,2026-06-01,Immediate
Info,AddedEpic,PLAT-4015,PLAT-4015,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 16,Name,,Scale Rows - Platform Services - Deployment guardrails wave 16,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,185,2026-06-01,Immediate
Info,AddedEpic,PLAT-4015,PLAT-4015,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 16,Rollup Key,,Platform Q1,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,185,2026-06-01,Immediate
Info,AddedEpic,PLAT-4015,PLAT-4015,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 16,Resource Group,,Platform Engineering,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,185,2026-06-01,Immediate
Info,AddedEpic,PLAT-4015,PLAT-4015,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 16,Fix Version,,Platform Q1,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,185,2026-06-01,Immediate
Info,AddedEpic,PLAT-4015,PLAT-4015,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 16,% Complete,,30,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,185,2026-06-01,Immediate
Info,AddedEpic,PLAT-4015,PLAT-4015,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 16,Total Story Points,,20,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,185,2026-06-01,Immediate
Info,AddedEpic,PLAT-4015,PLAT-4015,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 16,Completed Story Points,,6,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,185,2026-06-01,Immediate
Info,AddedEpic,PLAT-4015,PLAT-4015,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 16,Logged Hours,,23.5,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,185,2026-06-01,Immediate
Info,AddedEpic,PLAT-4015,PLAT-4015,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 16,Story Point Ratio,,6.86,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,185,2026-06-01,Immediate
Info,AddedEpic,PLAT-4015,PLAT-4015,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 16,Jira Target Start,,2026-06-22,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,185,2026-06-01,Immediate
Info,AddedEpic,PLAT-4015,PLAT-4015,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 16,Jira Target End,,2026-07-20,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,185,2026-06-01,Immediate
Info,AddedEpic,PLAT-4015,PLAT-4015,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 16,Predecessors,,PLAT-4014,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,185,2026-06-01,Immediate
Info,AddedEpic,PLAT-4006,PLAT-4006,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 07,Name,,Scale Rows - Platform Services - Artifact retention wave 07,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,187,2026-06-01,Immediate
Info,AddedEpic,PLAT-4006,PLAT-4006,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 07,Rollup Key,,Platform Q1,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,187,2026-06-01,Immediate
Info,AddedEpic,PLAT-4006,PLAT-4006,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 07,Resource Group,,Platform Engineering,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,187,2026-06-01,Immediate
Info,AddedEpic,PLAT-4006,PLAT-4006,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 07,Fix Version,,Platform Q1,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,187,2026-06-01,Immediate
Info,AddedEpic,PLAT-4006,PLAT-4006,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 07,% Complete,,26,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,187,2026-06-01,Immediate
Info,AddedEpic,PLAT-4006,PLAT-4006,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 07,Total Story Points,,19,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,187,2026-06-01,Immediate
Info,AddedEpic,PLAT-4006,PLAT-4006,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 07,Completed Story Points,,5,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,187,2026-06-01,Immediate
Info,AddedEpic,PLAT-4006,PLAT-4006,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 07,Logged Hours,,14,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,187,2026-06-01,Immediate
Info,AddedEpic,PLAT-4006,PLAT-4006,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 07,Story Point Ratio,,26.67,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,187,2026-06-01,Immediate
Info,AddedEpic,PLAT-4006,PLAT-4006,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 07,Jira Target Start,,2026-10-12,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,187,2026-06-01,Immediate
Info,AddedEpic,PLAT-4006,PLAT-4006,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 07,Jira Target End,,2026-11-16,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,187,2026-06-01,Immediate
Info,AddedEpic,PLAT-4006,PLAT-4006,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 07,Predecessors,,PLAT-4005,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,187,2026-06-01,Immediate
Info,AddedEpic,PLAT-4025,PLAT-4025,PLAT,Epic,Scale Rows - Platform Services - Build runner rotation wave 26,Name,,Scale Rows - Platform Services - Build runner rotation wave 26,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,190,2026-05-18,Immediate
Info,AddedEpic,PLAT-4025,PLAT-4025,PLAT,Epic,Scale Rows - Platform Services - Build runner rotation wave 26,Rollup Key,,Platform Q2,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,190,2026-05-18,Immediate
Info,AddedEpic,PLAT-4025,PLAT-4025,PLAT,Epic,Scale Rows - Platform Services - Build runner rotation wave 26,Resource Group,,Platform Engineering,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,190,2026-05-18,Immediate
Info,AddedEpic,PLAT-4025,PLAT-4025,PLAT,Epic,Scale Rows - Platform Services - Build runner rotation wave 26,Fix Version,,Platform Q2,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,190,2026-05-18,Immediate
Info,AddedEpic,PLAT-4025,PLAT-4025,PLAT,Epic,Scale Rows - Platform Services - Build runner rotation wave 26,% Complete,,46,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,190,2026-05-18,Immediate
Info,AddedEpic,PLAT-4025,PLAT-4025,PLAT,Epic,Scale Rows - Platform Services - Build runner rotation wave 26,Total Story Points,,24,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,190,2026-05-18,Immediate
Info,AddedEpic,PLAT-4025,PLAT-4025,PLAT,Epic,Scale Rows - Platform Services - Build runner rotation wave 26,Completed Story Points,,11,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,190,2026-05-18,Immediate
Info,AddedEpic,PLAT-4025,PLAT-4025,PLAT,Epic,Scale Rows - Platform Services - Build runner rotation wave 26,Logged Hours,,15,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,190,2026-05-18,Immediate
Info,AddedEpic,PLAT-4025,PLAT-4025,PLAT,Epic,Scale Rows - Platform Services - Build runner rotation wave 26,Story Point Ratio,,17.6,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,190,2026-05-18,Immediate
Info,AddedEpic,PLAT-4025,PLAT-4025,PLAT,Epic,Scale Rows - Platform Services - Build runner rotation wave 26,Jira Target Start,,2026-08-31,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,190,2026-05-18,Immediate
Info,AddedEpic,PLAT-4025,PLAT-4025,PLAT,Epic,Scale Rows - Platform Services - Build runner rotation wave 26,Jira Target End,,2026-09-28,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,190,2026-05-18,Immediate
Info,AddedEpic,PLAT-4016,PLAT-4016,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 17,Name,,Scale Rows - Platform Services - Kubernetes platform upgrade wave 17,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,192,2026-05-18,Immediate
Info,AddedEpic,PLAT-4016,PLAT-4016,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 17,Rollup Key,,Platform Q2,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,192,2026-05-18,Immediate
Info,AddedEpic,PLAT-4016,PLAT-4016,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 17,Resource Group,,Platform Engineering,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,192,2026-05-18,Immediate
Info,AddedEpic,PLAT-4016,PLAT-4016,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 17,Fix Version,,Platform Q2,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,192,2026-05-18,Immediate
Info,AddedEpic,PLAT-4016,PLAT-4016,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 17,% Complete,,58,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,192,2026-05-18,Immediate
Info,AddedEpic,PLAT-4016,PLAT-4016,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 17,Total Story Points,,19,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,192,2026-05-18,Immediate
Info,AddedEpic,PLAT-4016,PLAT-4016,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 17,Completed Story Points,,11,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,192,2026-05-18,Immediate
Info,AddedEpic,PLAT-4016,PLAT-4016,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 17,Logged Hours,,14.5,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,192,2026-05-18,Immediate
Info,AddedEpic,PLAT-4016,PLAT-4016,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 17,Story Point Ratio,,29.33,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,192,2026-05-18,Immediate
Info,AddedEpic,PLAT-4016,PLAT-4016,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 17,Jira Target Start,,2026-06-29,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,192,2026-05-18,Immediate
Info,AddedEpic,PLAT-4016,PLAT-4016,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 17,Jira Target End,,2026-08-03,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,192,2026-05-18,Immediate
Info,AddedEpic,PLAT-4016,PLAT-4016,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 17,Predecessors,,PLAT-4015,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,192,2026-05-18,Immediate
Info,AddedEpic,PLAT-4007,PLAT-4007,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 08,Name,,Scale Rows - Platform Services - Deployment guardrails wave 08,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,194,2026-05-18,Immediate
Info,AddedEpic,PLAT-4007,PLAT-4007,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 08,Rollup Key,,Platform Q2,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,194,2026-05-18,Immediate
Info,AddedEpic,PLAT-4007,PLAT-4007,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 08,Resource Group,,Platform Engineering,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,194,2026-05-18,Immediate
Info,AddedEpic,PLAT-4007,PLAT-4007,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 08,Fix Version,,Platform Q2,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,194,2026-05-18,Immediate
Info,AddedEpic,PLAT-4007,PLAT-4007,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 08,% Complete,,20,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,194,2026-05-18,Immediate
Info,AddedEpic,PLAT-4007,PLAT-4007,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 08,Total Story Points,,20,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,194,2026-05-18,Immediate
Info,AddedEpic,PLAT-4007,PLAT-4007,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 08,Completed Story Points,,4,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,194,2026-05-18,Immediate
Info,AddedEpic,PLAT-4007,PLAT-4007,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 08,Logged Hours,,21,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,194,2026-05-18,Immediate
Info,AddedEpic,PLAT-4007,PLAT-4007,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 08,Story Point Ratio,,3.2,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,194,2026-05-18,Immediate
Info,AddedEpic,PLAT-4007,PLAT-4007,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 08,Jira Target Start,,2026-10-19,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,194,2026-05-18,Immediate
Info,AddedEpic,PLAT-4007,PLAT-4007,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 08,Jira Target End,,2026-11-30,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,194,2026-05-18,Immediate
Info,AddedEpic,PLAT-4007,PLAT-4007,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 08,Predecessors,,PLAT-4006,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,194,2026-05-18,Immediate
Info,AddedEpic,PLAT-4017,PLAT-4017,PLAT,Epic,Scale Rows - Platform Services - Build runner rotation wave 18,Name,,Scale Rows - Platform Services - Build runner rotation wave 18,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,196,2026-05-25,Immediate
Info,AddedEpic,PLAT-4017,PLAT-4017,PLAT,Epic,Scale Rows - Platform Services - Build runner rotation wave 18,Rollup Key,,Shared Services 2026,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,196,2026-05-25,Immediate
Info,AddedEpic,PLAT-4017,PLAT-4017,PLAT,Epic,Scale Rows - Platform Services - Build runner rotation wave 18,Resource Group,,Platform Engineering,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,196,2026-05-25,Immediate
Info,AddedEpic,PLAT-4017,PLAT-4017,PLAT,Epic,Scale Rows - Platform Services - Build runner rotation wave 18,Fix Version,,Shared Services 2026,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,196,2026-05-25,Immediate
Info,AddedEpic,PLAT-4017,PLAT-4017,PLAT,Epic,Scale Rows - Platform Services - Build runner rotation wave 18,% Complete,,29,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,196,2026-05-25,Immediate
Info,AddedEpic,PLAT-4017,PLAT-4017,PLAT,Epic,Scale Rows - Platform Services - Build runner rotation wave 18,Total Story Points,,24,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,196,2026-05-25,Immediate
