Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project description,Project url,Priority,Resolution,Assignee,Reporter,Creator,Created,Updated,Last Viewed,Resolved,Affects Version/s,Fix Version/s,Fix Version/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Component/s,Due Date,Votes,Description,Environment,Watchers,Watchers,Watchers,Watchers,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Outward issue link (Cloners),Inward issue link (Duplicate),Inward issue link (Duplicate),Outward issue link (Duplicate),Inward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Original),Inward issue link (Relates),Inward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Inward issue link (Requirement),Outward issue link (Requirement),Attachment,Attachment,Custom field (Approval History),Custom field (Build Manager),Custom field (Build Manager Responded),Custom field (Build Manager Response),Custom field (Completion Criteria),Custom field (Configuration Notes),Custom field (Cyber Reviewer KB Comment),Custom field (Cyber Reviewer Responded),Custom field (Cyber Reviewer Response),Custom field (Dependency Needed From),Custom field (Dependency Needed From),Custom field (Dependency Needed From),Custom field (Dependency Needed From),Custom field (Dependency Owed To),Custom field (Developer),Custom field (Document Number),Custom field (Driver Response),Custom field (ECD),Custom field (Epic Colour),Custom field (Epic Link),Custom field (Epic Name),Custom field (Epic Status),Custom field (Epic Workflow Status),Custom field (Flagged),Custom field (GitLab URL IP Address),Custom field (Hardware Reviewer KB Comment),Custom field (Hardware Reviewer Responded),Custom field (Hardware Reviewer Response),Custom field (Issue Use),Custom field (Issue Use),Custom field (JQL Query),Custom field (Kickback Count),Custom field (Kickback Message),Custom field (Last Comment),Custom field (MR ID),Custom field (Milestone Entrance Criteria),Custom field (My Last Comment),Custom field (Network Reviewer),Custom field (Network Reviewer KB Comment),Custom field (Network Reviewer Responded),Custom field (Network Reviewer Response),Custom field (Original story points),Custom field (PTR ID),Custom field (Parent Link),Custom field (Peer Reviewer),Custom field (Peer Reviewer 2),Custom field (Peer Reviewer 3),Custom field (Peer Reviewer 3 Alloc (SP)),Custom field (Peer Reviewer 4),Custom field (Peer Reviewer 4 Alloc (SP)),Custom field (Peer Reviewer 5),Custom field (Project Engineer KB Comment),Custom field (Project Engineer Responded),Custom field (Project Engineer Response),Custom field (Project Lead KB Comment),Custom field (Project Lead Responded),Custom field (Project Lead Response),Custom field (RCR),Custom field (Rank),Custom field (Reviewer 1 KB Comment),Custom field (Reviewer 1 Responded),Custom field (Reviewer 1 Response),Custom field (Reviewer 2 KB Comment),Custom field (Reviewer 2 Responded),Custom field (Reviewer 2 Response),Custom field (Reviewer 3 KB Comment),Custom field (Reviewer 3 Responded),Custom field (Reviewer 3 Response),Custom field (Reviewer 4 KB Comment),Custom field (Reviewer 4 Responded),Custom field (Reviewer 4 Response),Custom field (Reviewer 5 KB Comment),Custom field (Reviewer 5 Responded),Custom field (Reviewer 5 Response),Custom field (Risk),Custom field (Safety Reviewer KB Comment),Custom field (Safety Reviewer Responded),Custom field (Safety Reviewer Response),Custom field (Software Reviewer KB Comment),Custom field (Software Reviewer Responded),Custom field (Software Reviewer Response),Sprint,Sprint,Sprint,Sprint,Custom field (Sr. Peer Reviewer),Custom field (Sr. Peer Reviewer KB Comment),Custom field (Sr. Peer Reviewer Response),Custom field (Sr. Reviewer Responded),Custom field (Story Points),Custom field (Systems Reviewer KB Comment),Custom field (Systems Reviewer Responded),Custom field (Systems Reviewer Response),Custom field (Target Progress),Custom field (Target end),Custom field (Target start),Custom field (Team),Custom field (Test Reviewer KB Comment),Custom field (Test Reviewer Responded),Custom field (Test Reviewer Response),Custom field (Test Setup),Custom field (Time Spent By User),Custom field (Time Spent Total (hrs)),Custom field (Total Time Estimated (hrs)),Custom field (UUT),Custom field (Visual Verifier Response),Custom field (ΣBurnup (%)),Custom field (ΣDone SPs),Custom field (ΣIn Progress SPs),Custom field (ΣOrigEst (Hrs)),Custom field (ΣOriginal SPs),Custom field (ΣPercent Complete (%)),Custom field (ΣPercent Complete (%) (Hrs)),Custom field (ΣPlanned SPs),Custom field (ΣRemaining SPs),Custom field (ΣTime Estimate (Hrs)),Custom field (ΣTime Remaining (Hrs)),Custom field (ΣTime Spent (Hrs)),Comment,Comment,Comment,Comment
"TBR-110: Evaluate correct format for CG requirements (DJSM-2455) | Part 1: Planning",SSWIF-3465,90812,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dingram1,dingram1,jdrouill,23/Dec/25 2:02 PM,23/Dec/25 2:02 PM,18/Sep/26 3:24 PM,,,,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,"What format should CG requirements take?
 * An ordered pair: (X, Y, Z) inches
 * A set of dimensions: X-inches in width, Y inches in depth, Z inches in height
 * {+}""{+}/- 6 inches of geometric center (of the reservation) for each Cartesian axis""+
 ** Confirm with Ryan Steinkamp whether the geometric center is based off of reservation or component volume



Does a reference point need to be defined?
 * Lower right corner?
 * Aft port corner?


 * Prerequisite:
 ** EB-EB: determine correct way to provide CG requirements w/[~mnewman1]
 ** incorporate proposed change

 * Status:
 ** Not started

 * ECD:
 ** Unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DJSM-2455,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,,,,,,,,,,,,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i082cg:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TBR-113: Change MSOS-3-A J503 part number to be M28876/XC11P5 (DJSM-2794) | Part 1: Planning",SSWIF-3464,90811,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dingram1,dingram1,jdrouill,23/Dec/25 2:02 PM,23/Dec/25 2:02 PM,18/Sep/26 3:24 PM,,,,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,"LM comment log #26  

MSOS-3-A  

Pg 117  Table 19  

Based on ship's cable type, recommend J503 part number to be M28876/XC11P5.  

""MS CAD
Net FWD CAD""  

Accept  

Concur to recommendation on shell size and insert,    

20-02L only has 24 fibers. If 24 are active there will be 0 spares.

{*}GFI / NAVSEA direction needed{*}. May have arrangements impact. Require discussion with EB Cableways and design team. EB requirements do require cables to have sparing



Prerequisite:
 * EB-LM (NAVSEA): awaiting formal direction to implement the change

Status:
 * Not started

ECD:
 * Unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DJSM-2794,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,,,,,,,,,,,,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i082c8:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TBR-112: Change MSOS-3-B J104 part number to be MS3406D10SL-3P (DJSM-2806) | Part 1: Planning",SSWIF-3463,90810,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dingram1,dingram1,jdrouill,23/Dec/25 2:02 PM,23/Dec/25 2:02 PM,18/Sep/26 3:24 PM,,,,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,"LM comment log #38  

MSOS-3-B  

Pg 120  Table 20  

Based on ship's cable type, recommend J104 part number to be MS3406D10SL-3P.  

MS CAD        

{*}GFI / NAVSEA direction needed{*}. May have arrangements impact. Require discussion with EB Cableways and design team. EB requirements do require cables to have sparing



Prerequisite:
 * EB-LM (NAVSEA): awaiting formal direction to implement the change

Status:
 * Not started

ECD:
 * Unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DJSM-2806,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,,,,,,,,,,,,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i082c0:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TBD-099: Add TEMPEST References and cite appropriately (DJSM-1296) | Part 1: Planning",SSWIF-3462,90809,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dingram1,dingram1,jdrouill,23/Dec/25 2:02 PM,23/Dec/25 2:02 PM,18/Sep/26 3:24 PM,,,,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,"P2MS Deferred Comment: Add TEMPEST References and cite appropriately


 * Determine if TEMPEST reference is needed
 * If so, add the necessary reference and citations



Prerequisite:

EB-EB: determine whether this item can be ""canceled."" Unaware of any TEMPEST references needed

Status: not started

ECD: PI 12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DJSM-1296,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,,,,,,,,,,,,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i082bs:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TBR-115: Change MSOS-3-A J504 to M85045/22-02 and connector to M28876/XF23P4 (DJSM-2795) | Part 1: Planning",SSWIF-3461,90808,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dingram1,dingram1,jdrouill,23/Dec/25 2:02 PM,23/Dec/25 2:02 PM,18/Sep/26 3:24 PM,,,,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,"LM comment log #27  

MSOS-3-A  

Pg 117  Table 19  

""J504 existing fiber cable only has 8 fibers. Our system will require 8 active fibers, which means there will be 0 spares in the ship's cable. Recommend changing ship's cable to M85045/22-02 and connector to M28876/XF23P4.
LM disgarees that there are 2 active fibers, LM cyber team boundary diagram shows four pairs
Follow up with Alex S.

GFI / NAVSEA direction will be needed for this, EB not aware of 4 pairs of fiber
LM to discuss with cyber team and determine format for GFI request""  

""MS CAD
Net FWD CAD""  

Reject  

Most recent information is that there are two active fibers, 4 future growth, 1 construction spare, 1 maintenance spare. This is taclane to pier    

{*}GFI / NAVSEA direction needed{*}{*}.{*} May have arrangements impact. Require discussion with EB Cableways and design team. EB requirements do require cables to have sparing



Prerequisite:
 * EB-LM (NAVSEA): awaiting formal direction to implement the change

Status:
 * Not started

ECD:
 * Unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DJSM-2795,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,,,,,,,,,,,,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i082bk:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TBR-121: Update MSOS-1-A and MSOS-1-B J301 cable to LS2SW series (DJSM-2772) | Part 1: Planning",SSWIF-3460,90807,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dingram1,dingram1,jdrouill,23/Dec/25 2:02 PM,23/Dec/25 2:02 PM,18/Sep/26 3:24 PM,,,,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,"LM requests EB to update MSOS-1-A and MSOS-1-B J301 cable to LS2SW series



LM comment log #5

""MSOS-1-A /
MSOS-1-B"" 

Table 12 / 13  

""Why are we using the flexible conduit with twisted shielded pair for J301? Can we use something similar to DVL ship's cable LS2SW series?
""  ""MS CAD
SSS CAD""        

{*}NAVSEA direction (GFI?) needed{*}. Cable change may have arrangements impact. Require discussion with EB Cableways and design team



Prerequisite:
 * EB-EB: Confirm whether this cable does use flexible conduit
 * EB-LM (NAVSEA): Use MS CAD to formalize the direction to change this cable

Status:
 * Not started

ECD:
 * Unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DJSM-2772,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,,,,,,,,,,,,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i082bc:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TBD-101: Populate ""Interface I/O diagram"" subsections with top-plate connector drawings (DJSM-2470) | Part 1: Planning",SSWIF-3459,90806,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dingram1,dingram1,jdrouill,23/Dec/25 2:02 PM,02/Sep/26 8:12 AM,18/Sep/26 3:24 PM,,,PI19,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,"Add the top plate connector drawings to the cabinet Interface I/O diagram sections



Revised title:
 * -Remove unused ""Interface I/O diagram"" subsections- --> Populate ""Interface I/O diagram"" subsections with top-plate connector drawings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DJSM-2470,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,,SSWIF-693,,,In Progress,,,,,,,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0aq8m:9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TBR-097: Update Cables and Connectors for MS CAD Rev B (DJSM-3026) | Part 1: Planning",SSWIF-3458,90805,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dingram1,dingram1,jdrouill,23/Dec/25 2:02 PM,23/Dec/25 2:02 PM,18/Sep/26 3:24 PM,,,,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,"Prerequisite:
 * Await release of MS CAD rev B

Status:
 * Not released

ECD:
 * unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DJSM-3026,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,,,,,,,,,,,,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i082aw:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TBR-103: Address Single Point of Failure Concerns for ROV Operator Chairs (DJSM-2998) | Part 1: Planning",SSWIF-3457,90804,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dingram1,dingram1,jdrouill,23/Dec/25 2:02 PM,23/Dec/25 2:02 PM,18/Sep/26 3:24 PM,,,,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,"OII Comments:
 * Recommend ROV Pilot/Co-Pilot 1 and ROV Pilot/Co-pilot 2 be powered from separate switchboards, with the aft video wall being on the same power if possible.
 * Same as comment 1 - ROV Operator Chair 1 and ROV Operator Chair 2 be powered from separate switchboards
 * (/) Recommend ROV Operator Chair 1 and ROV Operator Chair 2 be connected via fiber to more than 1 cabinent in case of switch failiure or similar. Either connect second fiber from each chair to another cabinent or connect one of the chairs to another cabinent.
 ** Resolved as part of LM Deferred comments



OII Comment Log:
 * \\us-ct-eb01\EBDepts\Eng.440\Projects-VA\VA SSW\CWS Working Group\CWS Share\Product Reviews\VA-SSW-P2MS-ICD-001 CDR\Comment Logs\2024-000049U_OII_P2MS ICD Comment Log.xlsm



Prerequisite:
 * EB-EB: investigate redundancy / single point of failure requirements and decide whether the design needs to be modified to support the requirements

Status:
 * Not started

ECD:
 * Unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DJSM-2998,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,,,,,,,,,,,,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i082ao:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TBR-091: Finalize cabinet connected loads (DJSM-3188) | Part 1: Planning",SSWIF-3456,90803,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dingram1,dingram1,jdrouill,23/Dec/25 2:02 PM,26/Jun/26 3:26 PM,18/Sep/26 3:24 PM,,,PI19,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,"Prerequisite:
 * Finalized cabinet power allocations via MSDB
 * Status: not started
 * ECD: unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DJSM-3188,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,,SSWIF-693,,,In Progress,,,,,,,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|hzwtht:02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TBR-092: Cable Type and IDs for Tube 9 Inboard Junction Box (DJSM-3173) | Part 1: Planning",SSWIF-3455,90802,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dingram1,dingram1,jdrouill,23/Dec/25 2:02 PM,23/Dec/25 2:02 PM,18/Sep/26 3:24 PM,,,,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,"Prerequisite
 * Need cable IDs and types for T9 Inboard J box
 * Information not currently available
 * Status: blocked
 * ECD: unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DJSM-3173,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,,,,,,,,,,,,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i082a8:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TBD-070: Identify and add missing Heat Exchanger information and requirements (DJSM-1214) | Part 1: Planning",SSWIF-3454,90801,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dingram1,dingram1,jdrouill,23/Dec/25 2:02 PM,23/Dec/25 2:02 PM,18/Sep/26 3:24 PM,,,,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,"TBD-070: Identify and add missing Heat Exchanger information and requirements



Validate and add the identified heat exchanger requirements



(flag) Redlines, ready for incorporation:
 * X:\Eng.440\Projects-VA\VA SSW\Users\D. Ingram\Work\P2MS\TBD TBR Burn Down\Commented Copies\VA-SSW-P2MS-ICD-001_CDR-Draft-Release-1_TBD-070.doc

(flag) Create new DJSM: ""TBR-XXX: Finalize Heat Exchanger Requirements""



Prerequisite:
 * EB-EB to develop HX requirement redlines via P2MS WG
 * Incorporate redlines into DOORS

Status:
 * Started

ECD:
 * PI12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DJSM-1214,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,,,,,,,,,,,,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i082a0:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TBD-097: Identify and Implement MSOS Chair Updates throughout the document (DJSM-1700) | Part 1: Planning",SSWIF-3453,90800,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dingram1,dingram1,jdrouill,23/Dec/25 2:02 PM,23/Dec/25 2:02 PM,18/Sep/26 3:24 PM,,,,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,"The necessary MSOS chair interface requirements need to be added to this document. The chair requirement spec, currently in work, will be the source of many of the chair requirements. Need LM to provide required chair interfaces



P2MS will add new requirements to define the MSOS chair interfaces



Add mention of the GDMS manual controller (i.e joystick or handheld controller)



CG information for chairs should be upgraded to requirements, change ""will"" to ""shall""



[file:///\\us-ct-eb01\EBDepts\Eng.440\Projects-VA\VA%20SSW\CWS%20Working%20Group\CWS%20Share\Project_Engineer\Chair_Requirements_Document_Tree-2024-05-16.pptx|file://us-ct-eb01ebdeptseng.440projects-vava%20sswcws%20working%20groupcws%20shareproject_engineerchair_requirements_document_tree-2024-05-16.pptx/]



Prerequisite:
 * EB-EB to identify and define chair requirements to land in P2MS 
 * Incorporate chair requirements into document

Status:
 * N/A

ECD:
 * next development cycle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DJSM-1700,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,,,,,,,,,,,,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0829s:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TBR-073: Datadrop weight (DJSM-1772) | Part 1: Planning",SSWIF-3452,90799,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dingram1,dingram1,jdrouill,23/Dec/25 2:02 PM,23/Dec/25 2:02 PM,18/Sep/26 3:24 PM,,,,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,"TBR-073 (new): Datadrop weight
 * Add the finalized PHC and MES datadrop weight",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DJSM-1772,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,,,,,,,,,,,,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0829k:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TBR-074: Datadrop CG (DJSM-1776) | Part 1: Planning",SSWIF-3451,90798,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dingram1,dingram1,jdrouill,23/Dec/25 2:02 PM,23/Dec/25 2:02 PM,18/Sep/26 3:24 PM,,,,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,"TBR-074 (new): Datadrop CG
 * Add the finalized MES and PHC datadrop CG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSWIF-4538,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,,,,,,,,,,,,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0829c:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TBR-075: Officer of the Deck (OOD) Display CG (DJSM-1777) | Part 1: Planning",SSWIF-3450,90797,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dingram1,dingram1,jdrouill,23/Dec/25 2:02 PM,23/Dec/25 2:02 PM,18/Sep/26 3:24 PM,,,,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,"TBR-075 (new): Officer of the Deck (OOD) Display CG
 * Need LM to provide the information based on the component they are procuring. This will be facilitated via a GFI request and C2I action

Current CG is geometric center",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DJSM-1777,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,,,,,,,,,,,,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i08294:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TBR-078: MES operator chairs CG (DJSM-1780) | Part 1: Planning",SSWIF-3449,90796,Task,To Do,SSWIF,SSWIF,software,dingram1,"dedicated scrum space for ICD Leads, at the request of the SYS product owner and SYS management.",,Medium,,dingram1,dingram1,jdrouill,23/Dec/25 2:02 PM,23/Dec/25 2:02 PM,18/Sep/26 3:24 PM,,,,,VA-SSW-P2MS-ICD-001,,,,,,,,,,,,0,"TBR-078 (new): MES operator chairs CG


 * Current value is the geometric center, need finalized component CG from OII ( ? )",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DJSM-1780,,,,,,,,,,,,,,,,,,,,,,,dingram1,,,,,,,,,,,,,,,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,,"1|i0828w:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
