Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project description,Project url,Priority,Resolution,Assignee,Reporter,Creator,Created,Updated,Last Viewed,Resolved,Affects Version/s,Fix Version/s,Fix Version/s,Fix Version/s,Fix Version/s,Fix Version/s,Fix Version/s,Fix Version/s,Fix Version/s,Component/s,Component/s,Component/s,Component/s,Component/s,Due Date,Votes,Description,Environment,Watchers,Watchers,Watchers,Watchers,Watchers,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Log Work,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Inward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Blocks),Outward issue link (Bug),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Outward issue link (Cloners),Inward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Inward issue link (Relates),Outward issue link (Relates),Attachment,Attachment,Attachment,Attachment,Custom field (Approval History),Custom field (Build Manager),Custom field (Build Manager Responded),Custom field (Build Manager Response),Custom field (CSCI),Custom field (Completion Criteria),Custom field (Configuration Notes),Custom field (Customer),Custom field (Cyber Reviewer KB Comment),Custom field (Cyber Reviewer Responded),Custom field (Cyber Reviewer Response),Custom field (Dependency),Custom field (Dependency Needed From),Custom field (Dependency Owed To),Custom field (Developer),Custom field (Document Number),Custom field (Driver Response),Custom field (ECD),Custom field (Epic Colour),Custom field (Epic Link),Custom field (Epic Name),Custom field (Epic Status),Custom field (Epic Workflow Status),Custom field (Features),Custom field (Flagged),Custom field (GitLab URL IP Address),Custom field (Hardware Reviewer KB Comment),Custom field (Hardware Reviewer Responded),Custom field (Hardware Reviewer Response),Custom field (Issue Use),Custom field (Issue Use),Custom field (JQL Query),Custom field (Kickback Count),Custom field (Kickback Message),Custom field (Last Comment),Custom field (MR ID),Custom field (Milestone Entrance Criteria),Custom field (My Last Comment),Custom field (Network Reviewer),Custom field (Network Reviewer KB Comment),Custom field (Network Reviewer Responded),Custom field (Network Reviewer Response),Custom field (Original story points),Custom field (PTR ID),Custom field (Parent Link),Custom field (Peer Reviewer),Custom field (Peer Reviewer 2),Custom field (Peer Reviewer 3),Custom field (Peer Reviewer 3 Alloc (SP)),Custom field (Peer Reviewer 4),Custom field (Peer Reviewer 4 Alloc (SP)),Custom field (Peer Reviewer 5),Custom field (Project Engineer KB Comment),Custom field (Project Engineer Responded),Custom field (Project Engineer Response),Custom field (Project Lead KB Comment),Custom field (Project Lead Responded),Custom field (Project Lead Response),Custom field (Rank),Custom field (Requirement Src),Custom field (Review Checklist),Custom field (Reviewer 1 KB Comment),Custom field (Reviewer 1 Responded),Custom field (Reviewer 1 Response),Custom field (Reviewer 2 KB Comment),Custom field (Reviewer 2 Responded),Custom field (Reviewer 2 Response),Custom field (Reviewer 3 KB Comment),Custom field (Reviewer 3 Responded),Custom field (Reviewer 3 Response),Custom field (Reviewer 4 KB Comment),Custom field (Reviewer 4 Responded),Custom field (Reviewer 4 Response),Custom field (Reviewer 5 KB Comment),Custom field (Reviewer 5 Responded),Custom field (Reviewer 5 Response),Custom field (Risk),Custom field (Safety Reviewer KB Comment),Custom field (Safety Reviewer Responded),Custom field (Safety Reviewer Response),Custom field (Software Reviewer KB Comment),Custom field (Software Reviewer Responded),Custom field (Software Reviewer Response),Sprint,Sprint,Sprint,Sprint,Sprint,Custom field (Sr. Peer Reviewer),Custom field (Sr. Peer Reviewer KB Comment),Custom field (Sr. Peer Reviewer Response),Custom field (Sr. Reviewer Responded),Custom field (Status Attribute),Custom field (Story Points),Custom field (Systems Reviewer KB Comment),Custom field (Systems Reviewer Responded),Custom field (Systems Reviewer Response),Custom field (Target Progress),Custom field (Target end),Custom field (Target start),Custom field (Task Points),Custom field (Team),Custom field (Test Reviewer KB Comment),Custom field (Test Reviewer Responded),Custom field (Test Reviewer Response),Custom field (Test Setup),Custom field (Time Spent By User),Custom field (Time Spent Total (hrs)),Custom field (Total Time Estimated (hrs)),Custom field (UUT),Custom field (Visual Verifier Response),Custom field (co-Assignee),Custom field (co-Developer),Custom field (ΣBurnup (%)),Custom field (ΣDone SPs),Custom field (ΣEffort Variance (%)),Custom field (ΣIn Progress SPs),Custom field (ΣOrigEst (Hrs)),Custom field (ΣOriginal SPs),Custom field (ΣPercent Complete (%)),Custom field (ΣPercent Complete (%) (Hrs)),Custom field (ΣPlanned SPs),Custom field (ΣRemaining SPs),Custom field (ΣTime Estimate (Hrs)),Custom field (ΣTime Remaining (Hrs)),Custom field (ΣTime Spent (Hrs)),Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment
ESTAP Modes Closeout Task,SSWSW-11548,102136,Task,To Do,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,,mcollett,mcollett,mcollett,21/May/26 11:36 AM,21/May/26 11:36 AM,18/Sep/26 3:25 PM,,,ESTAP 1.0.0-rc,ESTAP FST,FST,PI19,PI20,RTR FQT Plan,,,ESTAP,,,,,,0,"Before this epic is closed the following must be completed for the ESTAP Modes:
 * SDD
 * SRS
 * SBOM
 * Omega Doors
 * Release Notes 
 * Changelog",,mcollett,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'- SDD
- SRS
- SBOM
- Omega Doors
- Release Notes 
- Changelog",,,,,,,,,,,,,,SSWSW-11007,,,To Do,TBD,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i09mxo:",,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
Create way to roll up confluence SDD pages into one doc,SSWSW-11547,102135,Task,To Do,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,,cquinby,cquinby,cquinby,21/May/26 11:36 AM,22/Jul/26 3:03 PM,18/Sep/26 3:25 PM,,,NIO X.X.X-rc.X LBTF DROP 2,PI 17,PI 18,,,,,,,,,,,,0,Create a application/script that will roll up confluence pages into a coherent SDD.,,cquinby,jdrouill,,,,,,,,,,,,,86400,86400,,0%,86400,86400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - Tested with controller and nio SDD pages,,,,,,,,,,,,,,SSWSW-10430,,,In Progress,TBD,,,,,,Sprint,,,,,"Posted on: Thu Jul 02 15:35:09 EDT 2026
In a PI19 Sprint at the beginning of the PI.",,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i0a1sj:r",,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
ESTAP Alert Interface Closeout Task,SSWSW-11546,102134,Task,To Do,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,,mcollett,mcollett,mcollett,21/May/26 11:35 AM,21/May/26 11:35 AM,18/Sep/26 3:25 PM,,,ESTAP 1.0.0-rc,ESTAP FST,FST,PI19,PI20,RTR FQT Plan,,,ESTAP,,,,,,0,"Before this epic is closed the following must be completed for the ESTAP Alert Interface:
 * SDD
 * SRS
 * SBOM
 * Omega Doors
 * Release Notes 
 * Changelog",,mcollett,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'- SDD
- SRS
- SBOM
- Omega Doors
- Release Notes 
- Changelog",,,,,,,,,,,,,,SSWSW-10801,,,In Progress,TBD,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i09mx8:",,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
ESTAP PMFL Closeout Task,SSWSW-11545,102133,Task,To Do,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,,mcollett,mcollett,mcollett,21/May/26 11:34 AM,21/May/26 11:34 AM,18/Sep/26 3:25 PM,,,ESTAP 1.0.0-rc,ESTAP FST,FST,PI19,PI20,RTR FQT Plan,,,ESTAP,,,,,,0,"Before this epic is closed the following must be completed for the ESTAP PMFL:
 * SDD
 * SRS
 * SBOM
 * Omega Doors
 * Release Notes 
 * Changelog",,mcollett,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'- SDD
- SRS
- SBOM
- Omega Doors
- Release Notes 
- Changelog",,,,,,,,,,,,,,SSWSW-10806,,,To Do,TBD,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i09mx0:",,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,246,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
Common NIO API Interface Closeout Task,SSWSW-11544,102132,Task,To Do,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,,mcollett,mcollett,mcollett,21/May/26 11:31 AM,19/Aug/26 2:15 PM,18/Sep/26 3:25 PM,,,ESTAP 1.0.0-rc,ESTAP FST,FST,PI19,PI20,RTR FQT Plan,TCAP 1.0.0-rc,TCAP FST,ESTAP,TCAP,,,,,0,"Before this epic is closed the following must be completed for the NIO API Interface:
 * SDD
 * SRS
 * SBOM
 * Omega Doors
 * Release Notes 
 * Changelog",,mcollett,,,,,,,,,,,,,,0,0,,0%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'- SDD
- SRS
- SBOM
- Omega Doors
- Release Notes 
- Changelog",,,,,,,,,,,,,,SSWSW-10844,,,To Do,TBD,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i09mws:",,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,246,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
ESTAP NIO API Closeout Task,SSWSW-11543,102131,Task,To Do,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,,mcollett,mcollett,mcollett,21/May/26 11:30 AM,21/May/26 11:30 AM,18/Sep/26 3:25 PM,,,ESTAP 1.0.0-rc,ESTAP FST,FST,RTR FQT Plan,,,,,ESTAP,,,,,,0,"Before this epic is closed the following must be completed for the ESTAP NO API Interface:
 * SDD
 * SRS
 * SBOM
 * Omega Doors
 * Release Notes 
 * Changelog",,mcollett,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'- SDD
- SRS
- SBOM
- Omega Doors
- Release Notes 
- Changelog",,,,,,,,,,,,,,SSWSW-10798,,,To Do,TBD,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i09mwk:",,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,246,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
Common Storage Interface Closeout Task,SSWSW-11542,102130,Task,To Do,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,,mcollett,mcollett,mcollett,21/May/26 11:29 AM,25/Jun/26 7:06 AM,18/Sep/26 3:25 PM,,,ESTAP 1.0.0-rc,RTR FQT Plan,TCAP 1.0.0-rc,,,,,,ESTAP,TCAP,,,,,0,"Before this epic is closed the following must be completed for the Common Storage Interface:
 * SDD
 * SRS
 * SBOM
 * Omega Doors
 * Release Notes 
 * Changelog",,mcollett,,,,,,,,,,,,,,0,0,,0%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'- SDD
- SRS
- SBOM
- Omega Doors
- Release Notes 
- Changelog",,,,,,,,,,,,,,SSWSW-10585,,,To Do,TBD,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i09mwc:",,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,246,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
NIO Documentation,SSWSW-11541,102129,Epic,To Do,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,,dpazmino,dpazmino,dpazmino,21/May/26 11:28 AM,29/May/26 4:15 PM,18/Sep/26 3:25 PM,,,,,,,,,,,NIO,NIO API,,,,,0,,,dpazmino,,,,,,,,,,,,,,0,0,,0%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dpazmino,,,,ghx-label-2,,NIO Documentation,To Do,,TBD,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i09mw4:",,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,244,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,5.0,5.0,40.0,40.0,0.0,,,,,,,,,,,,,,,,,,,
Common RTMB Interface Closeout Task,SSWSW-11540,102128,Task,To Do,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,,mcollett,mcollett,mcollett,21/May/26 11:26 AM,19/Aug/26 2:15 PM,18/Sep/26 3:25 PM,,,ESTAP 1.0.0-rc,ESTAP FST,FST,PI19,PI20,RTR FQT Plan,TCAP 1.0.0-rc,TCAP FST,ESTAP,TCAP,,,,,0,"Before this epic is closed the following must be completed for the Common RTMB Interface:
 * SDD
 * SRS
 * SBOM
 * Omega Doors
 * Release Notes 
 * Changelog",,mcollett,,,,,,,,,,,,,,0,0,,0%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'- SDD
- SRS
- SBOM
- Omega Doors
- Release Notes 
- Changelog",,,,,,,,,,,,,,SSWSW-10584,,,In Progress,TBD,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i09mvw:",,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,246,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
TCAP Storage Interface Closeout Task,SSWSW-11539,102123,Task,To Do,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,,mcollett,mcollett,mcollett,21/May/26 11:23 AM,25/Jun/26 7:05 AM,18/Sep/26 3:25 PM,,,RTR FQT Plan,TCAP 1.0.0-rc,,,,,,,TCAP,,,,,,0,"Before this epic is closed the following must be completed for the TCAP Storage Interface:
 * SDD
 * SRS
 * SBOM
 * Omega Doors
 * Release Notes 
 * Changelog",,mcollett,,,,,,,,,,,,,,0,0,,0%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'- SDD
- SRS
- SBOM
- Omega Doors
- Release Notes 
- Changelog",,,,,,,,,,,,,,SSWSW-11020,,,To Do,TBD,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i09mvg:",,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,246,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
ESTAP RTMB Interface Closeout Task,SSWSW-11538,102120,Task,To Do,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,,mcollett,mcollett,mcollett,21/May/26 11:22 AM,21/May/26 11:22 AM,18/Sep/26 3:25 PM,,,ESTAP 1.0.0-rc,ESTAP FST,FST,PI19,PI20,RTR FQT Plan,,,ESTAP,,,,,,0,"Before this epic is closed the following must be completed for the ESTAP RTMB Interface:
 * SDD
 * SRS
 * SBOM
 * Omega Doors
 * Release Notes 
 * Changelog",,mcollett,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'- SDD
- SRS
- SBOM
- Omega Doors
- Release Notes 
- Changelog",,,,,,,,,,,,,,SSWSW-10803,,,To Do,TBD,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i09mus:",,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,246,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
ESTAP Storage Interface Closeout Task,SSWSW-11537,102119,Task,To Do,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,,mcollett,mcollett,mcollett,21/May/26 11:21 AM,25/Jun/26 7:05 AM,18/Sep/26 3:25 PM,,,ESTAP 1.0.0-rc,RTR FQT Plan,,,,,,,ESTAP,,,,,,0,"Before this epic is closed the following must be completed for the ESTAP Storage Interface:
 * SDD
 * SRS
 * SBOM
 * Omega Doors
 * Release Notes 
 * Changelog",,mcollett,,,,,,,,,,,,,,0,0,,0%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'- SDD
- SRS
- SBOM
- Omega Doors
- Release Notes 
- Changelog",,,,,,,,,,,,,,SSWSW-10799,,,To Do,TBD,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i09muk:",,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,246,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
TCAP RTMB Interface Closeout Task,SSWSW-11536,102118,Task,To Do,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,,mcollett,mcollett,mcollett,21/May/26 11:20 AM,21/May/26 11:20 AM,18/Sep/26 3:25 PM,,,FST,PI19,PI20,RTR FQT Plan,TCAP 1.0.0-rc,TCAP FST,,,TCAP,,,,,,0,"Before this epic is closed the following must be completed for the TCAP RTMB Interface:
 * SDD
 * SRS
 * SBOM
 * Omega Doors
 * Release Notes 
 * Changelog",,mcollett,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'- SDD
- SRS
- SBOM
- Omega Doors
- Release Notes 
- Changelog",,,,,,,,,,,,,,SSWSW-9633,,,To Do,TBD,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i09muc:",,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,246,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
TCAP Order Interface Closeout Task,SSWSW-11535,102117,Task,To Do,SSWSW,D454 SSW SW Team,software,gwerbows,"D454 SSW project space of DEV OQE as we R&D.

Our project wiki is on Confluence: https://192.168.3.34/cnfl1/display/DS/D454+SSW+Team+Home

Our process continuous improvement project ""ACE"" (Atlassian Center of Excellence) may be found here: https://192.168.3.34/jira1/secure/RapidBoard.jspa?rapidView=3&projectKey=ACE
 
",https://192.168.3.34/jira1/secure/RapidBoard.jspa?projectKey=SSW&rapidView=1,Medium,,mcollett,mcollett,mcollett,21/May/26 11:18 AM,21/May/26 11:18 AM,18/Sep/26 3:25 PM,,,FST,PI19,PI20,RTR FQT Plan,TCAP 1.0.0-rc,TCAP FST,,,,,,,,,0,"Before this epic is closed the following must be completed for the TCAP Order Interface:
 * SDD
 * SRS
 * SBOM
 * Omega Doors
 * Release Notes 
 * Changelog",,mcollett,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'- SDD
- SRS
- SBOM
- Omega Doors
- Release Notes 
- Changelog",,,,,,,,,,,,,,SSWSW-11021,,,To Do,TBD,,,,,,Sprint,,,,,,,,No comments by current user.,,,,,,,,,,,,,,,,,,,,,"1|i09mu4:",,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,246,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
